"We regularly appraise suppliers' sustainability and facilitate their ongoing improvement by working closely with customers, suppliers, industry organizations, and other stakeholders",1
Supplier Risk Rating and Auditing,0
"In 2020, we assigned CSR risk ratings to more than 1,600 major suppliers",1
Employees working excessive hours is one of the major concerns among our suppliers,-1
"Samsung Electronics requires that all suppliers comply with the Supplier Code of Conduct based on the Responsible Business Alliance (RBA) and global standards on labor and human rights, the environment, health and safety, ethics, and management systems",1
"To ensure a responsible supply chain, we operate an integrated management of work environments composed of self-assessment, on-site audit, and third-party audit",1
"We require that all suppliers comply with our Supplier Code of Conduct, which reflects updates to the RBA Code of Conduct (7.0) as well as other global standards",1
Work Environment Management Process ,0
"From the audit results of 177 suppliers in 2020, we found that there was no supplier that hired children, ",1
"We hold a zero-tolerance policy against suppliers that use child labor, which is why we conduct annual special audits for child labor prohibition",1
"Since 2015, Samsung Electronics has been hosting annual compliance management workshops for the management and working-level staff at suppliers.",1
"In the semiconductor business, we have supported 129 companies over the past seven years to acquire a safety and health management system (KOSHA 18001) certification from the Korea Occupational Safety and Health Agency",1
Total number of beneficiaries of Corporate Citizenship Programs,0
We believe it is of utmost importance to preserve and protect the cultural heritage of our host communities,1
"e. We do this across our operations, working with custodians of the land on which we operate, to ensure that we respect their cultural heritage",1
"In our Sustainable Mining Plan, we stated our objective to advocate for a common responsible sourcing standard for the mining industry",1
"As part of our supplier capacity-building efforts, we commenced development of a Responsible Sourcing Management System in partnership with the IQ Business Group",1
We carried out a spatial analysis to identify potential opportunities for socio-economic development around Debswana’s Jwaneng and Orapa operations,1
"Collaborating with the regional government on the 2030 Regional Development Plan, which incorporates the voices of the population in the identification of development priorities",1
For more information on our Group Human Rights Policy,0
For more information on our Human Rights Framework,0
"With great respect for the close connection of Indigenous Peoples to the land, we remain committed to obtaining and maintaining Free, Prior and Informed Consent (FPIC) for all relevant projects, in line with the 2013 ICMM Position Statement on Indigenous Peoples and Mining and IFC Performance Standard 7",0
"At our Metallurgical Coal operations in Australia, we have established cultural heritage management agreements with the traditional owners of the lands in which we operate",1
This programme aims to provide a voluntary relocation alternative for those families in our host communities who do not wish to live near our operations,1
We want to completely eliminate GBV and sexual harassment at Anglo American,1
"We have made good progress, with women serving in 29% of senior leadership, and 31% of management roles at the end of 2021, achieving our annual interim goals.",1
50 women leaders from across our business formed the inaugural Amplify cohort,0
"Partnering with Group Safety, the Technical Academy launched a range of e-learning courses (38 in total) to over 5,000 employees to support the Elimination of Fatalities, Fatal Risks and Controls, and Learning from Incidents programmes",1
We standardised our recruitment processes throughout our global operations,1
"Jacob Jacobs, HRD trainer, demonstrates the VR stope training at Amandelbult.",0
We strive to create a workplace that is inclusive and empowers every colleague to bring their whole self to work,1
Our Global Mental Health Framework aims to help our people feel supported and safe to bring their whole selves to work,1
Our employee relations and engagement strategy,0
We wish to support the maintenance of a work-life balance,1
No operation is considered to be at significant risk for incidents of child labour.,1
"Operations with local community engagement, impact assessments and development programmes",0
Not applicable to the mining industry.,0
"Notably, there were no fatal incidents anywhere in the Group for a period of 11 months to August when, regrettably, we lost one colleague at our major development project in Peru",-1
"Disappointingly, we saw the key indicator of the injury rate plateau after many years of progressive improvement",-1
"In 2021, Nutrien achieved zero SIF incidents",1
Develop and implement a targeted approach to measure the impact of our sustainability and community investments by 2023,0
"Due to the pandemic, volunteering has become more difficult",-1
Safety is a core value at Nutrien,1
The Nutrien Way includes the following key daily actions:,0
Ensuring employee health and safety (H&S) – both physical and mental – is one of our guiding principles,1
". Tragically in 2021, Vattenfall had one employee work-related fatality and one contractor work-related fatality",-1
" The frequency, while decreasing marginally, is not at a desired level due to the difficulty of developing culture, maintaining routines of physical safety and health leadership, audits and supervision during the pandemic. ",-1
". In 2021, 141 (138) accidents resulting in absence from work were reported to Vattenfall",-1
"Supporting our human rights action plan, we have conducted a number of key activities in 2021:",0
"Suppliers are assessed by country risk. For high-risk suppliers, a sustainability audit is required. ",0
"Our approach is grounded in the Vattenfall’s Code of Conduct for Suppliers, which defines our requirements and expectations to safeguard that our counterparties share our values. ",0
"The Covid-19 pandemic has posed an obvious threat to the well-being and work-life balance of employees, with women impacted at higher rates around the world",-1
but Statkraft did not reach its target of zero serious injuries,-1
"s. Four contractor employees and three Statkraft employees suffered serious injuries in work-related accidents, and the serious injury rate was 0.3",-1
"In addition, 43 incidents and observations were classified with high risk potential.",-1
"Sick leave in Statkraft is at a stable low level, at 2.4% in 2021, which is below the target of 3.5%.",1
Modular e-learning and training is available to effectively reach out and provide fit-for-purpose training to various target groups,1
"We have dedicated initiatives that focus on health and well-being, which address the challenges arising from the Covid-19 pandemic",1
A total of 522 security incidents were reported in 2021,-1
". 484 of these were IT incidents, including six high potential incidents that were detected and efficiently handled at an early stage",-1
"* In October 2021, the Norwegian Supreme Court found that the licences awarded for the Roan and Storheia wind farms as part of the Fosen development were in violation of international human rights.",-1
The Supreme Court established that the wind power development would have a significant adverse effect on the reindeer herders' possibility to practice their culture on Fosen,-1
"having zero confirmed instances where we are causing, contributing, or linked to breaches of internationally recognised human rights",0
The companies acted in faith that the licenses awarded in 2013 did not violate the Sami groups’ indigenous rights.,1
"In the privacy and personal data protection area, there have been several initiatives to follow legal developments from the EU, as well as to roll out governance in compliance with new national legislation in some of our countries",1
One such action was to provide an introduction and training on human rights and community relations to the security personnel working for our main contractors on site,1
Statkraft has conducted a human rights impact assessment and reviewed the risks of forced labour in the solar supply chain,1
Women in Group top management positions,0
". Group top management positions include CEO, EVPs, and SVPs. Target and results for percentage women among leaders in Statkraft are set and measured for wholly owned subsidiaries.",0
Statkraft is an open workplace that encourages everyone to pursue their potential while enabling the energy transition. ,1
Statkraft acknowledges that we cannot handle all potential adverse impacts in our supply chain,-1
Statkraft has limited transparency into the lower tiers of the supply chain,-1
"Statkraft has assessed that there is a risk of forced labour, and discrimination against women related to production of GRP parts",-1
" Forced labour in the production of polysilicon for solar panels sourced from China received international attention towards the end of 2020 and Statkraft has addressed these issues during 2021, supported by a dedicated taskforce",-1
" Statkraft strongly opposes the use of forced labour and seeks to avoid contributing to or being directly linked to adverse human rights impacts, which we address through necessary traceability and audit rights",1
Potential risks of breach of human and labour rights in the supply chain for solar power equipment,0
"In 2021, we continued to verify that contractors and subcontractors performing work at our sites respect labour rights",1
"We performed ten controls in Norway and discovered that, in three cases, contractors have paid workers a wage below the minimum requirement, and that six contractors have performed work in breach of working time requirements.",-1
Discovered 6contracts where work in the supply chain had been per,-1
Found 3contracts where workers in the supply chain were paid wages below minimum requirements,-1
"Consequently, Statkraft is revising the contractual obligations for suppliers and is strengthening the system for verifying labour conditions to prevent breaches of Statkraft’s requirements and applicable legislation",1
"Confirmed instances where we are causing, contributing, or linked to breaches of internationally recognised human rights",0
There was one fatal accident among our subcontractors in 2020.,-1
"Our reporting is in accordance with the Global Reporting Initiative (GRI) Standards, Core level",0
Suppliers must undergo a qualification procedure to ensure they can fulfil our contracts and comply with requirements,1
"We conduct regular checks on pay and working conditions based on an in-house methodology that involves systematically obtaining and checking written information from the supplier and, in parallel, holding conversations with workers in their own language",1
Material nonconformances were uncovered at some subcontractors. ,-1
These checks have therefore not been finalised. ,-1
"In 2020, Statnett began collaborating with the IT company Unicus, a social entrepreneur whose consultants all have Asperger’s syndrome",1
"We must safeguard employee diversity in terms of gender, age and background. Women and men with approximately the same education/training and experience must receive equal pay",1
We have drawn up codes of conduct for our own employees and our suppliers,1
Information and training with respect to our Ethics Representative arrangement and codes of conduct is part of our onboarding process for new employees,1
A fatal accident is considered as 230 days absence,0
Total recordable injuries (TRIF) and lost-time injuries (LTIF) are not differentiated by gender or region,0
"Differences in results between employees and subcontractors can be explained by the fact that the contractors work operationally, while the employees also includes administrative positions.",0
"Three serious incidents were reported during the year, one of which included a serious injury",-1
"Over the last 3 years, our employee turnover and new hire rates have been fairly stable and at a low level",1
"We are fully committed to meet our responsibilities towards employees, contractors and other stakeholders in the value chain, including suppliers",1
There were no cases reported involving the rights of indigenous people or child labour in any of our areas of activity in 2020.,1
"As the majority of the organisation is located in Norway, all employee-related data is disclosed at Corporate level, rather than per region",0
2 New hire and turnover rates are not disclosed by age groups/gender due to the size of the organisation.,0
"The Sustainability Report accounts for permanent and fi xed employees by end of year paid directly by the Company, whereas the Annual Report accounts for average numbers for the year.",0
